attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title
4618181,45077,5100-00-48-7231,"109 RAYFIELD DR, EASLEY, SC 29640",29640,SC,34.868216,-82.650985,MOBILE HOME,1999.0,3.0,2.0,1199.0,0.8399908,50000.0,2025-11-13,Resale,41.7,24860,"Greenville-Anderson-Greer, SC"
4618190,45077,4065-14-43-4999,"127 DAVIS ST, CENTRAL, SC 29630",29630,SC,34.717486,-82.782033,MOBILE HOME,1984.0,2.0,2.0,1449.0,,62000.0,2025-07-25,Resale,42.79,24860,"Greenville-Anderson-Greer, SC"
4618206,45077,4077-20-90-4145,"112 W FREEDOM WOOD DR, LIBERTY, SC 29657",29657,SC,34.762592,-82.733205,MOBILE HOME,2003.0,4.0,2.0,1680.0,1.0,,2026-02-09,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618211,45077,4048-08-79-6481,"301 GRIGGS RD, SIX MILE, SC 29682",29682,SC,34.813841,-82.840174,RESIDENTIAL - VACANT LAND,,,,,0.9699954,500000.0,2023-06-12,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618216,45077,4059-17-10-5651,"137 BRIDWELL RD, SIX MILE, SC 29682",29682,SC,34.817512,-82.827426,MOBILE HOME,2001.0,3.0,2.0,1510.0,0.92,500000.0,2023-06-12,Resale,331.13,24860,"Greenville-Anderson-Greer, SC"
4618222,45077,5140-14-33-6915,"113 WOODBINE TRL, EASLEY, SC 29640",29640,SC,34.857951,-82.521679,MOBILE HOME,1989.0,2.0,2.0,1515.0,,140000.0,2024-02-08,Resale,92.41,24860,"Greenville-Anderson-Greer, SC"
4618226,45077,4046-04-83-3634,"932 OLD SIX MILE RD, CENTRAL, SC 29630",29630,SC,34.742667,-82.836319,TAX EXEMPT,1998.0,3.0,2.0,2128.0,0.8179982,105000.0,2025-01-23,REO (Real Estate-Owned),49.34,24860,"Greenville-Anderson-Greer, SC"
4618227,45077,5009-15-63-8080,"180 DEARBORN LN, EASLEY, SC 29640",29640,SC,34.826551,-82.643042,MOBILE HOME,1989.0,3.0,2.0,1674.0,0.5,50000.0,2024-04-03,Resale,29.87,24860,"Greenville-Anderson-Greer, SC"
4618230,45077,5130-00-89-2495,"304 JIM HUNT RD, EASLEY, SC 29640",29640,SC,34.873048,-82.539254,RESIDENTIAL - VACANT LAND,,,,,,70000.0,2023-12-27,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618231,45077,4099-00-62-1206,"201 W BAGWELL RD, LIBERTY, SC 29657",29657,SC,34.824038,-82.678941,MOBILE HOME,1999.0,3.0,2.0,1057.0,0.58,500000.0,2023-06-12,Resale,473.04,24860,"Greenville-Anderson-Greer, SC"
4618241,45077,5018-13-03-4870,"843 BLACK SNAKE RD, EASLEY, SC 29640",29640,SC,34.801495,-82.630602,MOBILE HOME,2001.0,3.0,2.0,1722.0,0.917011,,2025-05-07,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618251,45077,5018-19-71-2384,"1024 JOHNSON RD, EASLEY, SC 29642",29642,SC,34.794964,-82.607804,RESIDENTIAL - VACANT LAND,,,,,0.565,25000.0,2026-05-06,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618262,45077,5009-15-73-1069,"172 DEARBORN LN, EASLEY, SC 29640",29640,SC,34.826824,-82.642101,MOBILE HOME,1994.0,3.0,2.0,1680.0,0.5100092,10000.0,2025-11-20,Resale,5.95,24860,"Greenville-Anderson-Greer, SC"
4618263,45077,5100-18-31-6271,"133 CEDAR ROCK CHURCH RD, EASLEY, SC 29640",29640,SC,34.849027,-82.654134,MOBILE HOME,2004.0,4.0,2.0,2432.0,1.2,274900.0,2025-12-03,Resale,113.03,24860,"Greenville-Anderson-Greer, SC"
4618265,45077,5131-02-65-5599,"124 SHADE TREE CIR, EASLEY, SC 29640",29640,SC,34.889891,-82.545190,MOBILE HOME,1991.0,3.0,2.0,1248.0,,99000.0,2024-06-18,Resale,79.33,24860,"Greenville-Anderson-Greer, SC"
4618267,45077,4191-12-76-5843,"105 S GLASSY MOUNTAIN RD, PICKENS, SC 29671",29671,SC,34.891596,-82.675468,RESIDENTIAL - VACANT LAND,,,,,0.6899908,16000.0,2023-10-10,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618296,45077,5131-04-64-6670,"127 CARMEL WOODS DR, EASLEY, SC 29640",29640,SC,34.887123,-82.544915,RESIDENTIAL - VACANT LAND,1987.0,3.0,2.0,1248.0,0.57,,2023-11-07,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618300,45077,4150-00-36-1489,"151 ROLLING HILLS RD, SIX MILE, SC 29682",29682,SC,34.861199,-82.822709,MOBILE HOME,1999.0,3.0,2.0,1716.0,2.19,99000.0,2025-11-07,Resale,57.69,24860,"Greenville-Anderson-Greer, SC"
4618351,45077,5100-18-41-5321,"104 MCCALL LN, EASLEY, SC 29640",29640,SC,34.849294,-82.651336,MOBILE HOME,1986.0,2.0,2.0,1390.0,,190000.0,2025-08-12,Resale,136.69,24860,"Greenville-Anderson-Greer, SC"
4618360,45077,5009-19-61-2214,"204 REDFERN CT, EASLEY, SC 29640",29640,SC,34.821695,-82.645206,MOBILE HOME,2002.0,3.0,2.0,1887.0,0.6899908,,2023-08-11,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618368,45077,5019-05-28-1904,"501 JESSICA CT, EASLEY, SC 29640",29640,SC,34.843095,-82.625976,MOBILE HOME,2000.0,3.0,2.0,1800.0,0.21,,,,,24860,"Greenville-Anderson-Greer, SC"
4618374,45077,5019-17-10-8066,"126 FRUIT MOUNTAIN RD, EASLEY, SC 29640",29640,SC,34.818715,-82.626411,VACANT LAND (NEC),1980.0,3.0,1.0,1352.0,,,2023-08-30,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618376,45077,4150-00-04-8098,"175 DUNCAN RD, SIX MILE, SC 29682",29682,SC,34.854330,-82.830242,VACANT LAND (NEC),2001.0,3.0,2.0,1792.0,1.0,60000.0,2024-03-21,Resale,33.48,24860,"Greenville-Anderson-Greer, SC"
4618385,45077,4048-08-79-5445,"305 GRIGGS RD, SIX MILE, SC 29682",29682,SC,34.813939,-82.840659,RESIDENTIAL - VACANT LAND,,,,924.0,1.27,103500.0,2023-11-29,Resale,112.01,24860,"Greenville-Anderson-Greer, SC"
4618388,45077,5027-00-12-6136,"723 ZION CHURCH RD, EASLEY, SC 29642",29642,SC,34.769986,-82.592993,MOBILE HOME,2000.0,2.0,2.0,1920.0,0.9,103500.0,2024-12-18,Resale,53.91,24860,"Greenville-Anderson-Greer, SC"
4618389,45077,4181-18-32-9201,"925 W MAIN ST, PICKENS, SC 29671",29671,SC,34.878295,-82.720684,SFR,1950.0,3.0,2.0,908.0,,250000.0,2023-11-16,Resale,275.33,24860,"Greenville-Anderson-Greer, SC"
4618403,45077,4175-02-56-7507,"114 WOODMERE DR, PICKENS, SC 29671",29671,SC,34.999771,-82.750505,VACANT LAND (NEC),,,,,0.9,,2026-04-06,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618404,45077,4175-01-17-5628,"105 WINDCREST TRL, PICKENS, SC 29671",29671,SC,35.002631,-82.764517,VACANT LAND (NEC),,,,,,10000.0,2025-07-31,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618405,45077,5049-16-74-9629,"149 EVELYN RD, EASLEY, SC 29640",29640,SC,34.832927,-82.506415,MOBILE HOME,1985.0,3.0,2.0,1680.0,0.64,30000.0,2026-05-06,Resale,17.86,24860,"Greenville-Anderson-Greer, SC"
4618408,45077,5018-09-15-0556,"106 27TH ST, EASLEY, SC 29640",29640,SC,34.806288,-82.628773,MOBILE HOME,1997.0,3.0,2.0,1614.0,,,2023-11-29,Resale,,24860,"Greenville-Anderson-Greer, SC"
4618409,45077,4172-00-64-5279,"145 ARTIE DR, PICKENS, SC 29671",29671,SC,34.911414,-82.745460,MOBILE HOME,1973.0,3.0,2.0,1344.0,1.0,14000.0,2024-06-25,Resale,10.42,24860,"Greenville-Anderson-Greer, SC"
4618424,45077,4048-00-38-9803,"122 GIN SHOALS RD, SIX MILE, SC 29682",29682,SC,34.812165,-82.852714,MOBILE HOME,2005.0,4.0,2.0,2128.0,1.88,75000.0,2025-10-27,Resale,35.24,24860,"Greenville-Anderson-Greer, SC"
4618436,45077,5132-03-20-4562,"247 GLENN ST, EASLEY, SC 29640",29640,SC,34.903223,-82.559306,MOBILE HOME,1999.0,3.0,2.0,1782.0,0.9600092,2800.0,2025-03-06,Resale,1.57,24860,"Greenville-Anderson-Greer, SC"
4618450,45077,5135-00-25-2804,"371 FOREST DALE RD, MARIETTA, SC 29661",29661,SC,35.000222,-82.561791,MOBILE HOME,1999.0,3.0,2.0,1678.0,0.81,235000.0,2026-04-08,Resale,140.05,24860,"Greenville-Anderson-Greer, SC"
4618470,45077,5144-00-12-6851,"225 WAGON FORD RD, EASLEY, SC 29640",29640,SC,34.964845,-82.529664,MOBILE HOME,1999.0,3.0,2.0,1792.0,0.75,185000.0,2023-08-09,Resale,103.24,24860,"Greenville-Anderson-Greer, SC"
4618483,45077,5101-00-40-8584,"311 TABOR WOODS RD, PICKENS, SC 29671",29671,SC,34.874654,-82.650658,MOBILE HOME,1993.0,3.0,,1248.0,1.09,115000.0,2025-09-03,Resale,92.15,24860,"Greenville-Anderson-Greer, SC"
4618499,45077,5140-19-50-0198,"313 FRONTIER DR, EASLEY, SC 29640",29640,SC,34.847874,-82.516111,MOBILE HOME,1998.0,3.0,2.0,2029.0,,,2025-09-19,Resale,,24860,"Greenville-Anderson-Greer, SC"
4622673,45077,5038-05-29-4019,"109 LENNOX LN, EASLEY, SC 29642",29642,SC,34.816901,-82.557832,SFR,2002.0,2.0,2.0,1475.0,,280000.0,2023-08-07,Resale,189.83,24860,"Greenville-Anderson-Greer, SC"
4622677,45077,5121-00-74-9333,"230 JENNY LN, EASLEY, SC 29640",29640,SC,34.886080,-82.573997,MOBILE HOME,1998.0,3.0,2.0,1680.0,,81000.0,2024-01-09,Resale,48.21,24860,"Greenville-Anderson-Greer, SC"
4622718,45077,5018-20-81-6064,"324 APPLE HILL RD, EASLEY, SC 29642",29642,SC,34.794206,-82.603197,MOBILE HOME,1991.0,2.0,2.0,1008.0,,,2025-05-08,Resale,,24860,"Greenville-Anderson-Greer, SC"
4622724,45077,4171-00-28-1932,"2020 MEECE MILL RD, PICKENS, SC 29671",29671,SC,34.896112,-82.760256,SFR,1971.0,2.0,2.0,1188.0,1.0,,2025-12-30,Resale,,24860,"Greenville-Anderson-Greer, SC"
4622733,45077,4181-20-91-3963,"206 JEFFERSON ST, PICKENS, SC 29671",29671,SC,34.877783,-82.702491,VACANT LAND (NEC),1940.0,2.0,1.0,1419.0,,50000.0,2023-10-16,Resale,35.24,24860,"Greenville-Anderson-Greer, SC"
4622735,45077,4181-12-85-5117,"145 QUEENS CT, PICKENS, SC 29671",29671,SC,34.886668,-82.705486,SFR,1966.0,4.0,3.0,2202.0,,357000.0,2025-04-01,Resale,162.13,24860,"Greenville-Anderson-Greer, SC"
4622736,45077,4181-19-50-3557,"220 LAKEWOOD DR, PICKENS, SC 29671",29671,SC,34.873860,-82.715746,SFR,1996.0,3.0,2.0,1252.0,,225000.0,2023-07-05,Resale,179.71,24860,"Greenville-Anderson-Greer, SC"
4622742,45077,5039-20-90-9749,"199 LAKE FOREST CIR, EASLEY, SC 29642",29642,SC,34.821890,-82.532652,SFR,1989.0,4.0,4.0,2290.0,1.31,500000.0,2026-02-12,Resale,218.34,24860,"Greenville-Anderson-Greer, SC"
4622747,45077,5018-06-29-9390,"216 BLACK SNAKE RD, EASLEY, SC 29640",29640,SC,34.816673,-82.622538,SFR,,3.0,2.0,1110.0,0.2399908,210000.0,2023-08-30,Resale,189.19,24860,"Greenville-Anderson-Greer, SC"
4622748,45077,5019-13-12-0604,"162 BOXWOOD LN, EASLEY, SC 29640",29640,SC,34.825739,-82.629309,SFR,1972.0,3.0,3.0,1120.0,0.3899908,263500.0,2023-07-06,Resale,235.27,24860,"Greenville-Anderson-Greer, SC"
4622751,45077,4044-16-84-9178,"1108 TIGER BLVD APT 129, CLEMSON, SC 29631",29631,SC,34.689753,-82.833108,TOWNHOUSE/ROWHOUSE,1975.0,2.0,2.0,1048.0,,126000.0,2023-08-31,Resale,120.23,24860,"Greenville-Anderson-Greer, SC"
4622757,45077,4044-16-94-1193,"1108 TIGER BLVD APT 136, CLEMSON, SC 29631",29631,SC,34.689648,-82.832365,TOWNHOUSE/ROWHOUSE,1975.0,2.0,2.0,1040.0,,150000.0,2024-09-25,Resale,144.23,24860,"Greenville-Anderson-Greer, SC"
4622758,45077,4044-16-94-1174,"1108 TIGER BLVD, CLEMSON, SC 29631",29631,SC,34.689666,-82.832418,TOWNHOUSE/ROWHOUSE,1975.0,2.0,1.5,1040.0,0.087,465000.0,2025-04-21,Resale,447.12,24860,"Greenville-Anderson-Greer, SC"
4622761,45077,4044-16-94-5252,"1108 TIGER BLVD APT 158, CLEMSON, SC 29631",29631,SC,34.689897,-82.831176,TOWNHOUSE/ROWHOUSE,1975.0,2.0,1.25,1018.0,,150000.0,2024-12-18,Resale,147.35,24860,"Greenville-Anderson-Greer, SC"
4622763,45077,4044-16-94-0322,"1108 TIGER BLVD APT 115, CLEMSON, SC 29631",29631,SC,34.690145,-82.832916,TOWNHOUSE/ROWHOUSE,1975.0,2.0,2.0,1013.0,,157000.0,2025-06-30,Resale,154.99,24860,"Greenville-Anderson-Greer, SC"
4622770,45077,4064-09-06-1431,"321 PRINCESS GRACE AVE, CLEMSON, SC 29631",29631,SC,34.696438,-82.796094,SFR,1979.0,3.0,2.0,1682.0,0.666,150000.0,2023-08-10,Resale,89.18,24860,"Greenville-Anderson-Greer, SC"
4622774,45077,4054-18-41-5742,"207 BROOK ST, CLEMSON, SC 29631",29631,SC,34.683268,-82.814445,SFR,1960.0,3.0,1.5,1418.0,0.4,270000.0,2024-07-02,Resale,190.41,24860,"Greenville-Anderson-Greer, SC"
4622786,45077,5018-12-86-0298,"204 HIGH RIDGE CT, EASLEY, SC 29642",29642,SC,34.808567,-82.605401,SFR,2002.0,4.0,2.0,2175.0,0.2600092,297000.0,2024-06-14,Resale,136.55,24860,"Greenville-Anderson-Greer, SC"
4622789,45077,5018-12-86-0438,"105 UPWARD WAY, EASLEY, SC 29642",29642,SC,34.809115,-82.605588,SFR,2002.0,4.0,3.0,2300.0,0.2600092,349900.0,2024-03-27,Resale,152.13,24860,"Greenville-Anderson-Greer, SC"
4622801,45077,4086-00-56-8624,"325 CROWFIELD DR, LIBERTY, SC 29657",29657,SC,34.753203,-82.711893,SFR,2002.0,4.0,3.0,2157.0,0.5800046,127000.0,2024-04-12,Resale,58.88,24860,"Greenville-Anderson-Greer, SC"
4622823,45077,4089-12-75-9648,"5664 MOOREFIELD MEMORIAL HWY, LIBERTY, SC 29657",29657,SC,34.833050,-82.706283,SFR,,3.0,1.0,1500.0,1.32,250000.0,2025-07-07,Resale,166.67,24860,"Greenville-Anderson-Greer, SC"
4622827,45077,4097-10-37-3322,"303 W BEATTIE ST, LIBERTY, SC 29657",29657,SC,34.782888,-82.687363,SFR,1925.0,2.0,1.0,928.0,,,2024-12-18,Resale,,24860,"Greenville-Anderson-Greer, SC"
4622829,45077,4097-10-37-0239,"5 HUNT AVE, LIBERTY, SC 29657",29657,SC,34.782784,-82.688336,SFR,1926.0,2.0,1.0,1006.0,,263000.0,2025-05-20,Resale,261.43,24860,"Greenville-Anderson-Greer, SC"
4622835,45077,5018-11-75-2047,"205 WOODFIELD DR, EASLEY, SC 29642",29642,SC,34.805098,-82.608105,SFR,1966.0,3.0,2.0,1659.0,0.57,,2026-05-21,Resale,,24860,"Greenville-Anderson-Greer, SC"
4622840,45077,5018-15-74-4558,"316 WOODFIELD DR, EASLEY, SC 29642",29642,SC,34.803838,-82.607324,SFR,1979.0,3.0,2.0,1617.0,,295000.0,2024-07-31,Resale,182.44,24860,"Greenville-Anderson-Greer, SC"
4622844,45077,4191-09-25-1002,"204 JOHN ST, PICKENS, SC 29671",29671,SC,34.886388,-82.693507,SFR,1906.0,2.0,1.0,1458.0,0.35,100000.0,2026-05-18,Resale,68.59,24860,"Greenville-Anderson-Greer, SC"
4622866,45077,4054-13-03-4788,"328 STONEY CREEK DR, CLEMSON, SC 29631",29631,SC,34.688740,-82.828057,SFR,1979.0,3.0,3.0,1581.0,0.2800046,340000.0,2024-07-18,Resale,215.05,24860,"Greenville-Anderson-Greer, SC"
4730134,45077,5150-17-21-3909,"225 MIDLAND DR, EASLEY, SC 29640",29640,SC,34.853158,-82.492214,SFR,1986.0,3.0,3.0,2431.0,,435000.0,2023-12-27,Resale,178.94,24860,"Greenville-Anderson-Greer, SC"
4858974,45077,4048-00-50-3937,"134 HENRY MERCK RD, CENTRAL, SC 29630",29630,SC,34.790810,-82.847494,SFR,1941.0,3.0,2.0,1460.0,4.16,42900.0,2011-12-27,Resale,29.38,24860,"Greenville-Anderson-Greer, SC"
4910534,45077,4086-00-46-4917,"586 PINEY TRL, LIBERTY, SC 29657",29657,SC,34.754049,-82.716419,SFR,1997.0,3.0,3.0,1619.0,3.69,498000.0,2024-06-28,Resale,307.6,24860,"Greenville-Anderson-Greer, SC"
5070753,45077,5009-19-51-6975,"137 SWEETBUD CT, EASLEY, SC 29640",29640,SC,34.823567,-82.647033,MOBILE HOME,2000.0,3.0,2.0,1152.0,0.5699954,,2023-08-11,Resale,,24860,"Greenville-Anderson-Greer, SC"
5202858,45077,4058-05-19-4767,"110 BRIDWELL RD, SIX MILE, SC 29682",29682,SC,34.815171,-82.827472,MOBILE HOME,1996.0,3.0,2.0,1240.0,0.8399908,189900.0,2025-09-15,Resale,153.15,24860,"Greenville-Anderson-Greer, SC"
5278487,45077,4065-14-33-6410,"118 EVERGREEN CT, CENTRAL, SC 29630",29630,SC,34.715789,-82.784918,SFR,1978.0,2.0,2.0,1210.0,0.68,15000.0,2024-05-30,Resale,12.4,24860,"Greenville-Anderson-Greer, SC"
5295744,45077,4064-05-28-2574,"218 HEATHER DR, CENTRAL, SC 29630",29630,SC,34.702403,-82.789098,SFR,1971.0,3.0,2.0,1680.0,,299900.0,2024-09-13,Resale,178.51,24860,"Greenville-Anderson-Greer, SC"
7051787,45077,4065-07-68-7192,"415 EATON ST, CENTRAL, SC 29630",29630,SC,34.728899,-82.774671,SFR,1964.0,2.0,1.0,1110.0,0.4100092,264000.0,2025-06-26,Resale,237.84,24860,"Greenville-Anderson-Greer, SC"
7072806,45077,4172-00-04-1025,"164 CHILDS DR, SUNSET, SC 29685",29685,SC,34.910216,-82.767276,SFR,1975.0,2.0,2.0,1092.0,2.0,275000.0,2025-08-22,Resale,251.83,24860,"Greenville-Anderson-Greer, SC"
7127878,45077,4174-00-07-2095,"475 OLD CHAPMAN TRL, PICKENS, SC 29671",29671,SC,34.973249,-82.767937,SFR,1999.0,3.0,3.0,2427.0,7.01,595000.0,2025-07-10,Resale,245.16,24860,"Greenville-Anderson-Greer, SC"
7275908,45077,5028-19-71-4548,"440 HAMILTON PKWY, EASLEY, SC 29642",29642,SC,34.795952,-82.574131,SFR,2002.0,4.0,3.0,2287.0,0.2300046,339900.0,2023-09-06,Resale,148.62,24860,"Greenville-Anderson-Greer, SC"
7611782,45077,5150-01-39-5255,"120 QUIET LN, EASLEY, SC 29640",29640,SC,34.873117,-82.488289,SFR,1980.0,5.0,3.0,3141.0,0.85,,2025-07-05,Resale,,24860,"Greenville-Anderson-Greer, SC"
7652218,45077,5019-12-86-4432,"263 HASTING CIR, EASLEY, SC 29640",29640,SC,34.836458,-82.604747,SFR,1972.0,2.0,1.0,1033.0,,35000.0,2025-10-25,Resale,33.88,24860,"Greenville-Anderson-Greer, SC"
7742502,45077,5037-00-59-3303,"120 PLANTATION DR, EASLEY, SC 29642",29642,SC,34.790166,-82.547715,SFR,1990.0,4.0,3.0,2379.0,,299000.0,2025-10-15,Resale,125.68,24860,"Greenville-Anderson-Greer, SC"
7816047,45077,4055-17-00-4267,"204 CATAWBAH RD, CLEMSON, SC 29631",29631,SC,34.706551,-82.828505,SFR,2000.0,3.0,3.0,2437.0,,530000.0,2024-06-17,Resale,217.48,24860,"Greenville-Anderson-Greer, SC"
7819154,45077,4064-05-19-7191,"302 WELLINGTON WAY, CENTRAL, SC 29630",29630,SC,34.703947,-82.790763,SFR,2025.0,3.0,3.0,2826.0,,417000.0,2025-04-30,Resale,147.56,24860,"Greenville-Anderson-Greer, SC"
7828441,45077,5117-00-52-4956,"153 PLEASANT GROVE RD, PICKENS, SC 29671",29671,SC,35.046552,-82.618663,SFR,1978.0,4.0,2.0,1120.0,2.42,218620.0,2024-07-12,Resale,195.2,24860,"Greenville-Anderson-Greer, SC"
7842024,45077,5028-06-48-4884,"238 PEARSON RD, EASLEY, SC 29642",29642,SC,34.815874,-82.584226,SFR,1958.0,2.0,1.0,1104.0,0.424,265000.0,2026-04-29,Resale,240.04,24860,"Greenville-Anderson-Greer, SC"
7845058,45077,5019-19-70-1685,"208 S 7TH ST, EASLEY, SC 29640",29640,SC,34.820551,-82.608629,SFR,1930.0,2.0,1.0,1008.0,0.18,135000.0,2025-04-04,Resale,133.93,24860,"Greenville-Anderson-Greer, SC"
7851146,45077,5038-13-24-2320,"209 PINE RIDGE DR, EASLEY, SC 29642",29642,SC,34.803723,-82.558214,SFR,1988.0,3.0,4.0,2790.0,,405000.0,2025-08-28,Resale,145.16,24860,"Greenville-Anderson-Greer, SC"
7859676,45077,4048-08-99-3935,"197 DELLA LN, SIX MILE, SC 29682",29682,SC,34.815408,-82.834578,SFR,2001.0,3.0,2.5,1458.0,1.18,255000.0,2024-10-04,Resale,174.9,24860,"Greenville-Anderson-Greer, SC"
7863975,45077,5038-11-75-2056,"316 PROVIDENCE WAY, EASLEY, SC 29642",29642,SC,34.806001,-82.541462,SFR,2000.0,4.0,3.5,3510.0,0.661,735000.0,2023-12-07,Resale,209.4,24860,"Greenville-Anderson-Greer, SC"
7866102,45077,5019-08-99-3182,"304 CRENSHAW ST, EASLEY, SC 29640",29640,SC,34.843924,-82.601726,SFR,2004.0,3.0,2.0,1561.0,0.3300046,80500.0,2025-05-21,Resale,51.57,24860,"Greenville-Anderson-Greer, SC"
7867319,45077,4175-01-17-8406,"424 WHISPERING FALLS DR, PICKENS, SC 29671",29671,SC,35.002039,-82.763574,SFR,2001.0,3.0,2.0,1811.0,,389000.0,2024-12-30,Resale,214.8,24860,"Greenville-Anderson-Greer, SC"
7870570,45077,4063-05-29-1512,"306 KINGS WAY, CLEMSON, SC 29631",29631,SC,34.677565,-82.789238,SFR,1990.0,4.0,5.0,3205.0,0.8199954,785000.0,2023-09-15,Resale,244.93,24860,"Greenville-Anderson-Greer, SC"
7872971,45077,4054-15-74-3944,"136 ABEL RD, CLEMSON, SC 29631",29631,SC,34.692259,-82.805320,SFR,1960.0,3.0,1.0,1638.0,0.18,151000.0,2025-12-12,Resale,92.19,24860,"Greenville-Anderson-Greer, SC"
7879537,45077,5110-20-91-2835,"116 BUCKINGHAM RD, EASLEY, SC 29640",29640,SC,34.851407,-82.602346,SFR,1981.0,4.0,3.0,2346.0,,369900.0,2024-01-02,Resale,157.67,24860,"Greenville-Anderson-Greer, SC"
7885139,45077,5107-00-18-0662,"108 ROCKY RD, CLEVELAND, SC 29635",29635,SC,35.061486,-82.667033,VACANT LAND (NEC),,,,,2.55,75000.0,2023-06-19,Resale,,24860,"Greenville-Anderson-Greer, SC"
7889836,45077,4055-12-86-1178,"110 WYETH LN, CENTRAL, SC 29630",29630,SC,34.723203,-82.803194,SFR,1982.0,3.0,2.0,1296.0,,,2025-11-25,Resale,,24860,"Greenville-Anderson-Greer, SC"
7896013,45077,4174-00-63-5328,"2763 MOOREFIELD MEMORIAL HWY, PICKENS, SC 29671",29671,SC,34.963596,-82.747067,VACANT LAND (NEC),1970.0,,,1485.0,1.04,45000.0,2025-02-05,Resale,30.3,24860,"Greenville-Anderson-Greer, SC"
7901174,45077,5027-00-77-6184,"140 BROWN DR, EASLEY, SC 29642",29642,SC,34.783876,-82.572955,SFR,1998.0,3.0,2.0,1291.0,0.1899908,250000.0,2025-05-09,Resale,193.65,24860,"Greenville-Anderson-Greer, SC"
7924944,45077,4097-10-36-2827,"312 W BEATTIE ST, LIBERTY, SC 29657",29657,SC,34.781615,-82.687704,SFR,1910.0,2.0,1.0,964.0,0.24,128700.0,2026-01-30,Resale,133.51,24860,"Greenville-Anderson-Greer, SC"
7925430,45077,5019-10-36-5274,"501 KING ST, EASLEY, SC 29640",29640,SC,34.835739,-82.620967,SFR,1910.0,2.0,1.0,954.0,,20000.0,2025-10-03,Resale,20.96,24860,"Greenville-Anderson-Greer, SC"
7926842,45077,5038-13-03-8647,"203 CARNOUSTIE DR, EASLEY, SC 29642",29642,SC,34.801947,-82.562773,SFR,1985.0,4.0,3.0,2679.0,,435000.0,2025-01-30,Resale,162.37,24860,"Greenville-Anderson-Greer, SC"
7929790,45077,4190-15-53-0679,"387 GRIFFIN MILL RD, PICKENS, SC 29671",29671,SC,34.855340,-82.683293,SFR,2003.0,3.0,3.0,2236.0,3.44,430000.0,2023-06-02,Resale,192.31,24860,"Greenville-Anderson-Greer, SC"
7930214,45077,4065-10-46-5782,"208 GAINES ST, CENTRAL, SC 29630",29630,SC,34.724913,-82.781879,SFR,1966.0,3.0,2.0,1932.0,0.56,375000.0,2025-11-26,Resale,194.1,24860,"Greenville-Anderson-Greer, SC"
7943953,45077,4132-01-35-8704,"145 SUMMIT PINE, SUNSET, SC 29685",29685,SC,34.913060,-82.888463,VACANT LAND (NEC),,,,,,24000.0,2024-11-18,Resale,,24860,"Greenville-Anderson-Greer, SC"
7949199,45077,5029-10-35-2952,"204 FRONT ST, EASLEY, SC 29640",29640,SC,34.835265,-82.588663,SFR,1990.0,3.0,1.5,1389.0,0.29,280000.0,2023-07-25,Resale,201.58,24860,"Greenville-Anderson-Greer, SC"
7966758,45077,5059-17-11-1647,"120 QUAIL HAVEN DR, EASLEY, SC 29642",29642,SC,34.824737,-82.495560,SFR,1981.0,3.0,2.0,1161.0,,256000.0,2025-04-09,Resale,220.5,24860,"Greenville-Anderson-Greer, SC"
7970599,45077,5028-16-82-2544,"350 HAMILTON PKWY, EASLEY, SC 29642",29642,SC,34.798643,-82.571434,SFR,2003.0,3.0,2.0,1423.0,0.21,251000.0,2025-06-05,Resale,176.39,24860,"Greenville-Anderson-Greer, SC"
7977828,45077,4089-00-93-3530,"5870 MOOREFIELD MEMORIAL HWY, LIBERTY, SC 29657",29657,SC,34.827100,-82.701601,SFR,1948.0,3.0,2.0,3383.0,1.23,220000.0,2025-10-17,Resale,65.03,24860,"Greenville-Anderson-Greer, SC"
7980936,45077,5150-18-21-9936,"126 MIDLAND DR, EASLEY, SC 29640",29640,SC,34.853165,-82.490082,SFR,2002.0,2.0,3.0,2594.0,,440000.0,2025-08-12,Resale,169.62,24860,"Greenville-Anderson-Greer, SC"
7992742,45077,5009-08-99-5769,"220 MOUNTAIN CREST DR, EASLEY, SC 29640",29640,SC,34.845304,-82.634483,SFR,1928.0,3.0,1.0,915.0,0.44,234375.0,2024-04-24,Resale,256.15,24860,"Greenville-Anderson-Greer, SC"
7993504,45077,4048-00-45-4373,"110 DAN ROSS RD, SIX MILE, SC 29682",29682,SC,34.802608,-82.850559,SFR,1984.0,3.0,2.0,1559.0,2.5,370000.0,2025-02-14,Resale,237.33,24860,"Greenville-Anderson-Greer, SC"
