attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title,sale_year,sale_month,property_age,log_price_per_sqft
22755288,45077,5029-14-24-9092,"902 E 2ND AVE, EASLEY, SC 29640",29640.0,SC,34.830039,-82.589448,SFR,1920.0,2.0,1.0,840.0,0.3600092,234900.0,2025-04-11,Resale,279.64,24860,"Greenville-Anderson-Greer, SC",2025,4,105.0,5.6335030616437844
22761055,45077,4054-13-24-3115,"209 SHAW ST, CLEMSON, SC 29631",29631.0,SC,34.689859,-82.821993,SFR,1962.0,3.0,1.0,1958.0,0.3089991,216700.0,2024-07-16,Resale,110.67,24860,"Greenville-Anderson-Greer, SC",2024,7,62.0,4.706552800276694
23074691,45077,4076-14-42-6685,"156 FIELDCREST DR, CENTRAL, SC 29630",29630.0,SC,34.741737,-82.748696,SFR,1983.0,3.0,1.0,1144.0,,255000.0,2025-09-16,Resale,222.9,24860,"Greenville-Anderson-Greer, SC",2025,9,42.0,5.406723240391823
23074697,45077,4076-00-52-3710,"122 FIELDCREST DR, CENTRAL, SC 29630",29630.0,SC,34.741854,-82.74645,SFR,1982.0,3.0,1.0,1162.0,,260000.0,2024-09-16,Resale,223.75,24860,"Greenville-Anderson-Greer, SC",2024,9,42.0,5.410529357154965
23074706,45077,4065-06-49-9534,"219 LUNA LN, CENTRAL, SC 29630",29630.0,SC,34.732723,-82.780838,SFR,1999.0,3.0,2.0,1857.0,,195000.0,2025-03-28,Resale,105.01,24860,"Greenville-Anderson-Greer, SC",2025,3,26.0,4.654055583717902
23074708,45077,4065-10-46-3516,"115 BROAD ST # A, CENTRAL, SC 29630",29630.0,SC,34.724502,-82.782823,RESTAURANT BUILDING,1910.0,3.0,2.0,2174.0,,460000.0,2024-12-19,Resale,211.59,24860,"Greenville-Anderson-Greer, SC",2024,12,114.0,5.354650439888197
23074718,45077,4065-12-85-8476,"217 AMANDA DR, CENTRAL, SC 29630",29630.0,SC,34.72174,-82.767511,SFR,1985.0,3.0,2.0,1152.0,,234000.0,2025-06-16,Resale,203.13,24860,"Greenville-Anderson-Greer, SC",2025,6,40.0,5.3138461681656635
23091696,45077,5121-00-14-0457,"106 DORR CIR, EASLEY, SC 29640",29640.0,SC,34.886166,-82.596956,SFR,1968.0,3.0,2.0,1508.0,,275000.0,2024-07-29,Resale,182.36,24860,"Greenville-Anderson-Greer, SC",2024,7,56.0,5.205982755345241
23184663,45077,5140-01-35-0529,"105 ROLLINGWOOD WAY, EASLEY, SC 29640",29640.0,SC,34.862679,-82.523286,SFR,1977.0,3.0,2.0,1693.0,,332000.0,2025-12-12,Resale,196.1,24860,"Greenville-Anderson-Greer, SC",2025,12,48.0,5.2786247332023
23184665,45077,5140-01-25-8745,"104 ROLLINGWOOD WAY, EASLEY, SC 29640",29640.0,SC,34.863097,-82.523919,SFR,1979.0,3.0,2.0,1833.0,0.7600092,372500.0,2024-11-21,Resale,203.22,24860,"Greenville-Anderson-Greer, SC",2024,11,45.0,5.314289136057735
23187440,45077,4190-20-90-6708,"101 DIVINE DR, EASLEY, SC 29640",29640.0,SC,34.847601,-82.667712,SFR,1996.0,3.0,2.0,1680.0,0.682,324900.0,2026-05-11,Resale,193.39,24860,"Greenville-Anderson-Greer, SC",2026,5,30.0,5.264708875374207
23264786,45077,5110-18-40-6959,"132 CARLISSA CT, EASLEY, SC 29640",29640.0,SC,34.848817,-82.617583,SFR,2002.0,3.0,3.0,1818.0,0.75,345000.0,2024-03-13,Resale,189.77,24860,"Greenville-Anderson-Greer, SC",2024,3,22.0,5.245812812565887
23305559,45077,4065-18-21-7722,"201 CAMPUS DR APT F, CENTRAL, SC 29630",29630.0,SC,34.711013,-82.787751,TOWNHOUSE/ROWHOUSE,2004.0,4.0,9.0,1550.0,,214900.0,2025-08-22,Resale,138.65,24860,"Greenville-Anderson-Greer, SC",2025,8,21.0,4.931952772061787
23377791,45077,5008-10-35-6833,"106 MERGANSER CT, LIBERTY, SC 29657",29657.0,SC,34.806736,-82.653479,SFR,2003.0,3.0,2.0,1444.0,0.2800046,240000.0,2024-02-29,Resale,166.2,24860,"Greenville-Anderson-Greer, SC",2024,2,21.0,5.113191882421348
23377792,45077,5008-00-33-9702,"533 AMSTERDAM RD, LIBERTY, SC 29657",29657.0,SC,34.800869,-82.652469,SFR,1978.0,3.0,3.0,2209.0,2.0,396000.0,2025-09-05,Resale,179.27,24860,"Greenville-Anderson-Greer, SC",2025,9,47.0,5.188893049266747
23470046,45077,5110-18-40-3944,"424 MARY ANN ST, EASLEY, SC 29640",29640.0,SC,34.848694,-82.618622,SFR,2001.0,3.0,2.0,1360.0,0.2300046,240000.0,2025-05-08,Resale,176.47,24860,"Greenville-Anderson-Greer, SC",2025,5,24.0,5.173150890255142
23474289,45077,5019-14-42-3698,"322 KATHERINE ST, EASLEY, SC 29640",29640.0,SC,34.826002,-82.618037,SFR,1920.0,3.0,3.0,1588.0,0.3399908,331900.0,2025-02-07,Resale,209.01,24860,"Greenville-Anderson-Greer, SC",2025,2,105.0,5.3423820977101375
23628242,45077,5037-06-39-9014,"100 MEADOW WOODS CT, EASLEY, SC 29642",29642.0,SC,34.789347,-82.5523,SFR,1989.0,4.0,3.0,2444.0,,290000.0,2024-12-27,Resale,118.66,24860,"Greenville-Anderson-Greer, SC",2024,12,35.0,4.776262260830497
23834392,45077,4065-18-21-7882,"237 CAMPUS DR APT B, CENTRAL, SC 29630",29630.0,SC,34.711331,-82.787533,TOWNHOUSE/ROWHOUSE,2004.0,4.0,9.0,1550.0,4.97,207000.0,2024-10-25,Resale,133.55,24860,"Greenville-Anderson-Greer, SC",2024,10,20.0,4.89447593955597
23834394,45077,4065-18-31-0622,"226 CAMPUS DR, CENTRAL, SC 29630",29630.0,SC,34.710782,-82.786713,TOWNHOUSE/ROWHOUSE,2004.0,4.0,6.5,1550.0,0.043,2073383.0,2024-02-28,Resale,1337.67,24860,"Greenville-Anderson-Greer, SC",2024,2,20.0,7.198684573497023
23835101,45077,5018-12-97-7472,"132 WAVERLY ST, EASLEY, SC 29642",29642.0,SC,34.811358,-82.599898,SFR,1962.0,3.0,2.0,1099.0,2.37,223000.0,2026-02-11,Resale,202.91,24860,"Greenville-Anderson-Greer, SC",2026,2,64.0,5.3127625309795325
23835104,45077,5018-12-97-4413,"119 WAVERLY ST, EASLEY, SC 29642",29642.0,SC,34.811778,-82.601025,SFR,1950.0,3.0,1.0,1076.0,,148000.0,2025-08-15,Resale,137.55,24860,"Greenville-Anderson-Greer, SC",2025,8,75.0,4.923987487370583
23835106,45077,5018-12-97-3433,"115 WAVERLY ST, EASLEY, SC 29642",29642.0,SC,34.811786,-82.601293,SFR,1952.0,2.0,2.0,1000.0,,175000.0,2025-11-14,Resale,175.0,24860,"Greenville-Anderson-Greer, SC",2025,11,73.0,5.1647859739235145
23835150,45077,5029-17-00-5744,"202 WASHINGTON AVE, EASLEY, SC 29640",29640.0,SC,34.820943,-82.597459,SFR,1951.0,2.0,1.0,1076.0,,224000.0,2025-04-23,Resale,208.18,24860,"Greenville-Anderson-Greer, SC",2025,4,74.0,5.338403090087322
23835152,45077,5029-17-00-6922,"205 WASHINGTON AVE, EASLEY, SC 29640",29640.0,SC,34.821426,-82.597197,SFR,2001.0,3.0,2.0,1563.0,,279000.0,2025-07-08,Resale,178.5,24860,"Greenville-Anderson-Greer, SC",2025,7,24.0,5.184588601219693
24072869,45077,4097-05-09-6589,"306 EDGEMONT AVE, LIBERTY, SC 29657",29657.0,SC,34.788983,-82.696314,SFR,1920.0,3.0,1.0,1439.0,0.3199954,253000.0,2024-12-05,Resale,175.82,24860,"Greenville-Anderson-Greer, SC",2024,12,104.0,5.1694607444230325
24072870,45077,4098-13-13-2457,"232 CRESTWOOD DR, LIBERTY, SC 29657",29657.0,SC,34.799667,-82.694599,SFR,2001.0,3.0,2.0,1336.0,,265000.0,2024-03-28,Resale,198.35,24860,"Greenville-Anderson-Greer, SC",2024,3,23.0,5.290033146960339
24072874,45077,4098-18-30-6393,"7 WELBORN ST, LIBERTY, SC 29657",29657.0,SC,34.791165,-82.686274,SFR,1946.0,3.0,1.0,1407.0,,145000.0,2025-10-21,Resale,103.06,24860,"Greenville-Anderson-Greer, SC",2025,10,79.0,4.635311342900078
24075155,45077,4055-12-76-8397,"111 ARBORS CT, CENTRAL, SC 29630",29630.0,SC,34.723677,-82.804143,SFR,1998.0,3.0,2.0,1346.0,0.12,225000.0,2024-06-03,Resale,167.16,24860,"Greenville-Anderson-Greer, SC",2024,6,26.0,5.118951437579715
24075156,45077,5029-12-96-3416,"282 OAKVALE DR, EASLEY, SC 29640",29640.0,SC,34.837001,-82.568515,MOBILE HOME,1995.0,3.0,2.0,1196.0,0.601,35000.0,2026-05-20,Resale,29.26,24860,"Greenville-Anderson-Greer, SC",2026,5,31.0,3.3762213955919784
24097089,45077,5100-19-70-2065,"136 COBB ST, EASLEY, SC 29640",29640.0,SC,34.84592,-82.642175,SFR,1928.0,2.0,1.0,1036.0,,212500.0,2024-12-05,Resale,205.12,24860,"Greenville-Anderson-Greer, SC",2024,12,96.0,5.323595173732305
24140849,45077,5028-13-14-9568,"236 SPRINGFIELD CIR # A, EASLEY, SC 29642",29642.0,SC,34.804048,-82.592392,DUPLEX,2003.0,6.0,4.0,2130.0,0.2199954,305000.0,2024-01-04,Resale,143.19,24860,"Greenville-Anderson-Greer, SC",2024,1,21.0,4.964172419685915
24219357,45077,4076-06-47-7937,"241 GARVIN RD, LIBERTY, SC 29657",29657.0,SC,34.75637,-82.748825,SFR,2004.0,3.0,3.0,1429.0,0.7940083,360000.0,2025-03-21,Resale,251.92,24860,"Greenville-Anderson-Greer, SC",2025,3,21.0,5.529111576792769
24249866,45077,4054-17-11-5415,"309 WOODLAND WAY, CLEMSON, SC 29631",29631.0,SC,34.682385,-82.824473,SFR,1969.0,3.0,2.0,1758.0,0.47,425000.0,2026-03-03,Resale,241.75,24860,"Greenville-Anderson-Greer, SC",2026,3,57.0,5.487904134333403
24445393,45077,5019-11-55-2933,"120 N 7TH ST, EASLEY, SC 29640",29640.0,SC,34.83497,-82.615401,SFR,1964.0,2.0,1.0,840.0,,195000.0,2024-08-06,Resale,232.14,24860,"Greenville-Anderson-Greer, SC",2024,8,60.0,5.447340637940477
24467232,45077,5141-03-10-1242,"320 HAMBURG RD, EASLEY, SC 29640",29640.0,SC,34.874991,-82.529555,SFR,1979.0,3.0,3.0,2349.0,7.0,588000.0,2026-05-14,Resale,250.32,24860,"Greenville-Anderson-Greer, SC",2026,5,47.0,5.522740099360627
24467925,45077,4088-16-73-5428,"108 FORRESTER DR, LIBERTY, SC 29657",29657.0,SC,34.799552,-82.707042,SFR,2007.0,3.0,2.0,1245.0,0.1600092,210000.0,2025-12-19,Resale,168.67,24860,"Greenville-Anderson-Greer, SC",2025,12,18.0,5.127944143269923
24474982,45077,4140-00-89-2746,"149 CROWE CREEK CHURCH RD, SIX MILE, SC 29682",29682.0,SC,34.869899,-82.83944,MOBILE HOME,1984.0,2.0,2.0,968.0,1.53,150000.0,2024-07-29,Resale,154.96,24860,"Greenville-Anderson-Greer, SC",2024,7,40.0,5.043167019098741
24621857,45077,4078-07-69-8277,"738 STEWART GIN RD, LIBERTY, SC 29657",29657.0,SC,34.814457,-82.741644,SFR,2006.0,3.0,2.0,1698.0,3.47,515000.0,2026-03-26,Resale,303.3,24860,"Greenville-Anderson-Greer, SC",2026,3,20.0,5.714722414694536
24714293,45077,5038-10-36-2276,"218 AUDUBON ACRES DR, EASLEY, SC 29642",29642.0,SC,34.809173,-82.554801,SFR,2015.0,4.0,2.0,3048.0,0.6399908,855000.0,2024-11-01,Resale,280.51,24860,"Greenville-Anderson-Greer, SC",2024,11,9.0,5.636609374951169
24769179,45077,4182-16-94-4622,"427 CARROL LN, PICKENS, SC 29671",29671.0,SC,34.912657,-82.702964,SFR,1964.0,3.0,2.0,1401.0,,375000.0,2024-03-28,Resale,267.67,24860,"Greenville-Anderson-Greer, SC",2024,3,60.0,5.5897548785012345
25056106,45077,5028-07-59-8566,"210 RIDGEWOOD ST, EASLEY, SC 29642",29642.0,SC,34.817914,-82.57967,SFR,1974.0,4.0,4.0,3791.0,,594500.0,2024-07-29,Resale,156.82,24860,"Greenville-Anderson-Greer, SC",2024,7,50.0,5.055098650802776
25373796,45077,4055-09-17-9085,"212 CEDAR DALE DR, CENTRAL, SC 29630",29630.0,SC,34.725272,-82.82385,SFR,1988.0,4.0,3.0,2814.0,,560200.0,2024-05-14,Resale,199.08,24860,"Greenville-Anderson-Greer, SC",2024,5,36.0,5.293706753990353
25373806,45077,5029-10-36-3469,"112 GARRISON ST, EASLEY, SC 29640",29640.0,SC,34.836839,-82.588318,SFR,1920.0,3.0,1.0,1408.0,,240000.0,2025-08-18,Resale,170.45,24860,"Greenville-Anderson-Greer, SC",2025,8,105.0,5.138441998583912
25503218,45077,5006-01-27-2842,"129 BROOK MEADOW LN, LIBERTY, SC 29657",29657.0,SC,34.75717,-82.657149,SFR,2008.0,3.0,2.0,1323.0,0.7629936,295000.0,2025-02-12,Resale,222.98,24860,"Greenville-Anderson-Greer, SC",2025,2,17.0,5.407082081339426
25637051,45077,5110-18-30-8416,"644 OLD CEDAR ROCK RD, EASLEY, SC 29640",29640.0,SC,34.847414,-82.620542,SFR,2001.0,3.0,2.0,1293.0,,271000.0,2025-08-11,Resale,209.59,24860,"Greenville-Anderson-Greer, SC",2025,8,24.0,5.345153241385068
25664396,45077,5110-15-54-2402,"322 SCOTLAND RD, EASLEY, SC 29640",29640.0,SC,34.8583,-82.615956,SFR,1955.0,3.0,1.0,870.0,,150000.0,2025-10-02,Resale,172.41,24860,"Greenville-Anderson-Greer, SC",2025,10,70.0,5.1498753611877595
25716420,45077,4170-00-45-2315,"800 ALLGOOD BRIDGE RD, PICKENS, SC 29671",29671.0,SC,34.858956,-82.752543,SFR,1951.0,2.0,2.0,1290.0,1.06,156000.0,2024-01-16,Resale,120.93,24860,"Greenville-Anderson-Greer, SC",2024,1,73.0,4.795211865797184
26143832,45077,4046-20-90-7698,"1773 SIX MILE HWY, CENTRAL, SC 29630",29630.0,SC,34.735144,-82.831291,SFR,1960.0,3.0,2.0,1392.0,,230000.0,2025-11-03,Resale,165.23,24860,"Greenville-Anderson-Greer, SC",2025,11,65.0,5.1073384426629
26150047,45077,4098-05-19-7029,"122 GOLDEN SPRINGS LN, LIBERTY, SC 29657",29657.0,SC,34.815161,-82.69335,SFR,2001.0,3.0,2.0,1408.0,0.6,195000.0,2024-06-11,Resale,138.49,24860,"Greenville-Anderson-Greer, SC",2024,6,23.0,4.930798120854626
26150050,45077,4098-05-19-4281,"117 GOLDEN SPRINGS LN, LIBERTY, SC 29657",29657.0,SC,34.815437,-82.694163,SFR,2000.0,3.0,2.0,1424.0,0.5699954,234500.0,2026-01-05,Resale,164.68,24860,"Greenville-Anderson-Greer, SC",2026,1,26.0,5.104004196901704
26150670,45077,5019-06-37-7709,"255 OLD CEDAR ROCK RD, EASLEY, SC 29640",29640.0,SC,34.840012,-82.620599,SFR,1958.0,3.0,2.0,1446.0,,183000.0,2025-09-12,Resale,126.56,24860,"Greenville-Anderson-Greer, SC",2025,9,67.0,4.840716504019344
26259322,45077,5019-11-55-8996,"106 N 6TH ST, EASLEY, SC 29640",29640.0,SC,34.835066,-82.613185,SFR,1960.0,2.0,1.0,1087.0,,6000.0,2025-12-16,Resale,5.52,24860,"Greenville-Anderson-Greer, SC",2025,12,65.0,1.7083778602890038
26276928,45077,4087-08-98-9787,"319 W MAIN ST, LIBERTY, SC 29657",29657.0,SC,34.786636,-82.698539,SFR,1910.0,4.0,2.0,2974.0,0.5,330000.0,2025-10-24,Resale,110.96,24860,"Greenville-Anderson-Greer, SC",2025,10,115.0,4.7091697760065765
26276930,45077,4087-12-95-3569,"11 JACKSON ST, LIBERTY, SC 29657",29657.0,SC,34.777933,-82.7005,SFR,1925.0,2.0,1.0,1111.0,0.21,169000.0,2026-05-15,Resale,152.12,24860,"Greenville-Anderson-Greer, SC",2026,5,101.0,5.024669683060059
26276934,45077,4097-10-36-5718,"112 E BEATTIE ST, LIBERTY, SC 29657",29657.0,SC,34.781384,-82.686717,SFR,1910.0,2.0,1.0,898.0,0.24,190000.0,2025-12-01,Resale,211.58,24860,"Greenville-Anderson-Greer, SC",2025,12,115.0,5.354603177558628
26278335,45077,5029-10-25-8917,"101 GARRISON ST, EASLEY, SC 29640",29640.0,SC,34.835393,-82.59014,SFR,1920.0,3.0,2.0,1440.0,,285000.0,2025-05-23,Resale,197.92,24860,"Greenville-Anderson-Greer, SC",2025,5,105.0,5.287862908644177
26285520,45077,5018-08-87-7826,"106 JAMES ST, EASLEY, SC 29642",29642.0,SC,34.812941,-82.603314,SFR,1970.0,3.0,2.0,1566.0,,142500.0,2025-11-05,Resale,91.0,24860,"Greenville-Anderson-Greer, SC",2025,11,55.0,4.51085950651685
26285536,45077,4054-13-13-0101,"228 RIGGS DR, CLEMSON, SC 29631",29631.0,SC,34.686878,-82.826188,SFR,1953.0,3.0,2.0,2217.0,,775000.0,2024-08-07,Resale,349.57,24860,"Greenville-Anderson-Greer, SC",2024,8,71.0,5.85670382774231
26287786,45077,4170-00-27-1453,"140 PENROSE CIR, PICKENS, SC 29671",29671.0,SC,34.864624,-82.759122,SFR,1960.0,3.0,2.0,1766.0,49.25,5000.0,2024-12-30,Resale,2.83,24860,"Greenville-Anderson-Greer, SC",2024,12,64.0,1.0402767116551463
26287791,45077,5019-18-42-6250,"109 FINLEY CIR, EASLEY, SC 29640",29640.0,SC,34.824699,-82.617118,SFR,1959.0,2.0,1.0,1113.0,,175000.0,2024-04-22,Resale,157.23,24860,"Greenville-Anderson-Greer, SC",2024,4,65.0,5.057709701482184
26302876,45077,5059-17-01-6202,"107 TEAL DR, EASLEY, SC 29642",29642.0,SC,34.823495,-82.497332,SFR,1995.0,3.0,2.0,1134.0,0.3300046,217500.0,2025-11-25,Resale,191.8,24860,"Greenville-Anderson-Greer, SC",2025,11,30.0,5.256453162449338
26313029,45077,5029-05-08-8034,"155 BEVERLY DR, EASLEY, SC 29640",29640.0,SC,34.841006,-82.596915,SFR,2004.0,3.0,2.0,1626.0,0.4800046,255000.0,2025-10-03,Resale,156.83,24860,"Greenville-Anderson-Greer, SC",2025,10,21.0,5.0551624161463335
26319831,45077,5100-18-31-2443,"152 RUTLEDGE ST, EASLEY, SC 29640",29640.0,SC,34.849497,-82.655601,SFR,1972.0,3.0,1.0,1215.0,,199000.0,2025-01-16,Resale,163.79,24860,"Greenville-Anderson-Greer, SC",2025,1,53.0,5.098585119494288
26321350,45077,5132-03-43-8882,"115 CARTHAGE DR, EASLEY, SC 29640",29640.0,SC,34.912426,-82.551236,MOBILE HOME,1994.0,3.0,2.0,2016.0,,148000.0,2024-03-22,Resale,73.41,24860,"Greenville-Anderson-Greer, SC",2024,3,30.0,4.29606016612269
26409932,45077,4130-00-67-5091,"107 BUTTON BUSH TRL, SIX MILE, SC 29682",29682.0,SC,34.861689,-82.878159,SFR,2008.0,3.0,3.0,1676.0,0.7399908,1650000.0,2024-04-12,Resale,984.49,24860,"Greenville-Anderson-Greer, SC",2024,4,16.0,6.892123740587268
26409933,45077,4058-00-98-9267,"100 EDENS GARDEN WAY, SIX MILE, SC 29682",29682.0,SC,34.811432,-82.799065,SFR,2007.0,4.0,3.0,2756.0,0.6,550000.0,2024-08-23,Resale,199.56,24860,"Greenville-Anderson-Greer, SC",2024,8,17.0,5.296114942992837
26409939,45077,4048-08-99-0535,"208 DELLA LN, SIX MILE, SC 29682",29682.0,SC,34.814737,-82.83537,SFR,2002.0,3.0,2.0,1562.0,5.014,350000.0,2024-11-19,Resale,224.07,24860,"Greenville-Anderson-Greer, SC",2024,11,22.0,5.411958503037085
26426996,45077,4087-05-09-6835,"154 SILVERY LN, LIBERTY, SC 29657",29657.0,SC,34.789238,-82.729788,SFR,1992.0,3.0,2.0,1571.0,,260000.0,2024-09-10,Resale,165.5,24860,"Greenville-Anderson-Greer, SC",2024,9,32.0,5.1089711948171175
26448261,45077,4065-18-21-9695,"226 CAMPUS DR APT G, CENTRAL, SC 29630",29630.0,SC,34.710855,-82.786778,TOWNHOUSE/ROWHOUSE,2004.0,4.0,9.0,1550.0,,202500.0,2024-11-08,Resale,130.65,24860,"Greenville-Anderson-Greer, SC",2024,11,20.0,4.872521991966622
26448262,45077,4065-18-21-7891,"237 CAMPUS DR APT A, CENTRAL, SC 29630",29630.0,SC,34.711314,-82.787483,TOWNHOUSE/ROWHOUSE,2004.0,4.0,9.0,1550.0,4.97,204000.0,2024-09-12,Resale,131.61,24860,"Greenville-Anderson-Greer, SC",2024,9,20.0,4.879843003846233
26448263,45077,4065-18-21-7954,"236 CAMPUS DR, CENTRAL, SC 29630",29630.0,SC,34.711711,-82.787663,TOWNHOUSE/ROWHOUSE,2004.0,4.0,6.5,1550.0,4.97,2073383.0,2024-02-28,Resale,1337.67,24860,"Greenville-Anderson-Greer, SC",2024,2,20.0,7.198684573497023
26448388,45077,5038-15-53-8885,"104 STONEHAVEN LN, EASLEY, SC 29642",29642.0,SC,34.802651,-82.546014,SFR,1984.0,3.0,2.0,1408.0,,295000.0,2024-07-31,Resale,209.52,24860,"Greenville-Anderson-Greer, SC",2024,7,40.0,5.344819200199456
26448392,45077,5038-15-53-8306,"103 CREEK DR, EASLEY, SC 29642",29642.0,SC,34.80129,-82.546243,SFR,1991.0,2.0,1.5,1418.0,0.14,250000.0,2026-02-26,Resale,176.3,24860,"Greenville-Anderson-Greer, SC",2026,2,35.0,5.172187089403825
26448403,45077,5143-03-02-3603,"507 HUNTS BRIDGE RD, EASLEY, SC 29640",29640.0,SC,34.93693,-82.533722,SFR,1977.0,3.0,2.0,1755.0,4.92,415000.0,2026-01-29,Resale,236.47,24860,"Greenville-Anderson-Greer, SC",2026,1,49.0,5.465821349991567
26448405,45077,5143-03-02-7152,"541 HUNTS BRIDGE RD, EASLEY, SC 29640",29640.0,SC,34.935429,-82.532107,SFR,1988.0,3.0,2.0,1900.0,0.6100092,299998.0,2025-08-06,Resale,157.89,24860,"Greenville-Anderson-Greer, SC",2025,8,37.0,5.061898588033797
26486253,45077,5038-20-92-9367,"103 CANVASBACK WAY, EASLEY, SC 29642",29642.0,SC,34.798752,-82.532328,SFR,2000.0,3.0,2.0,1570.0,0.2300046,260000.0,2025-09-08,Resale,165.61,24860,"Greenville-Anderson-Greer, SC",2025,9,25.0,5.1096356266014
26486265,45077,5038-16-93-3952,"209 W SUNDANCE DR, EASLEY, SC 29642",29642.0,SC,34.802997,-82.534438,SFR,2006.0,3.0,3.0,2386.0,0.2300046,401500.0,2024-09-20,Resale,168.27,24860,"Greenville-Anderson-Greer, SC",2024,9,18.0,5.125569832188355
26572268,45077,5029-19-71-1095,"606 LAUREL RD, EASLEY, SC 29642",29642.0,SC,34.822071,-82.575239,SFR,1967.0,4.0,3.0,2576.0,0.9910009,465000.0,2025-02-27,Resale,180.51,24860,"Greenville-Anderson-Greer, SC",2025,2,58.0,5.19578617790037
26687810,45077,5100-15-73-1341,"816 CEDAR ROCK CHURCH RD, EASLEY, SC 29640",29640.0,SC,34.854905,-82.64273,SFR,1986.0,3.0,2.0,1756.0,0.73,295000.0,2026-05-11,Resale,168.0,24860,"Greenville-Anderson-Greer, SC",2026,5,40.0,5.123963979403259
26687812,45077,5100-16-93-7913,"961 SCOTLAND RD, EASLEY, SC 29640",29640.0,SC,34.85692,-82.634504,SFR,1925.0,3.0,1.0,2290.0,6.21,231250.0,2025-12-22,Resale,100.98,24860,"Greenville-Anderson-Greer, SC",2025,12,100.0,4.6149224774307696
26687813,45077,5100-16-93-7885,"941 SCOTLAND RD, EASLEY, SC 29640",29640.0,SC,34.856499,-82.63395,SFR,1993.0,3.0,2.0,1806.0,1.35,305000.0,2024-08-23,Resale,168.88,24860,"Greenville-Anderson-Greer, SC",2024,8,31.0,5.129188403540065
26687831,45077,4190-16-74-9935,"2156 GENTRY MEMORIAL HWY, PICKENS, SC 29671",29671.0,SC,34.859085,-82.673503,SFR,1956.0,3.0,1.0,1664.0,0.43,220000.0,2026-03-20,Resale,132.21,24860,"Greenville-Anderson-Greer, SC",2026,3,70.0,4.884391567522005
26687838,45077,4161-00-49-0149,"262 MOUNT BETHEL RD, PICKENS, SC 29671",29671.0,SC,34.896526,-82.787342,VACANT LAND (NEC),1956.0,2.0,1.5,1096.0,1.65,15000.0,2025-09-03,Resale,13.69,24860,"Greenville-Anderson-Greer, SC",2025,9,69.0,2.6166656393003573
26688996,45077,4160-00-42-1156,"169 HOMESTEAD RD, PICKENS, SC 29671",29671.0,SC,34.849855,-82.786024,SFR,1987.0,3.0,2.5,2935.0,9.76,665000.0,2025-08-28,Resale,226.58,24860,"Greenville-Anderson-Greer, SC",2025,8,38.0,5.423098083445343
26689647,45077,4067-16-83-3142,"110 NORTH ST, CENTRAL, SC 29630",29630.0,SC,34.770173,-82.770288,SFR,1950.0,2.0,1.0,902.0,0.93,45000.0,2025-07-03,Resale,49.89,24860,"Greenville-Anderson-Greer, SC",2025,7,75.0,3.909820581872946
26689651,45077,4067-16-73-9839,"222 NORTH ST, CENTRAL, SC 29630",29630.0,SC,34.772266,-82.771729,SFR,1925.0,2.0,1.0,885.0,,65000.0,2024-05-29,Resale,73.45,24860,"Greenville-Anderson-Greer, SC",2024,5,99.0,4.296604902619887
26711519,45077,4098-17-10-0690,"11 BLUE RIDGE DR, LIBERTY, SC 29657",29657.0,SC,34.791782,-82.694981,SFR,1950.0,3.0,1.0,1415.0,,150000.0,2024-08-23,Resale,106.01,24860,"Greenville-Anderson-Greer, SC",2024,8,74.0,4.663533429285006
26711523,45077,4098-17-10-1870,"15 BLUE RIDGE DR, LIBERTY, SC 29657",29657.0,SC,34.792325,-82.694735,SFR,1949.0,3.0,1.0,1475.0,0.5660009,280000.0,2024-05-28,Resale,189.83,24860,"Greenville-Anderson-Greer, SC",2024,5,75.0,5.24612893480245
26711524,45077,4098-17-00-9272,"3 BLUE RIDGE DR, LIBERTY, SC 29657",29657.0,SC,34.790728,-82.695348,SFR,1953.0,3.0,1.0,1055.0,,125000.0,2024-08-23,Resale,118.48,24860,"Greenville-Anderson-Greer, SC",2024,8,71.0,4.774744169959543
26711528,45077,4193-04-91-3193,"1747 PUMPKINTOWN HWY, PICKENS, SC 29671",29671.0,SC,34.931065,-82.67005,SFR,1946.0,3.0,1.0,1314.0,6.23,345000.0,2024-03-22,Resale,262.56,24860,"Greenville-Anderson-Greer, SC",2024,3,78.0,5.570479627341781
26711746,45077,5006-01-45-1920,"2803 ANDERSON HWY, LIBERTY, SC 29657",29657.0,SC,34.751978,-82.650779,SFR,1946.0,2.0,2.0,988.0,1.85,165000.0,2024-06-04,Resale,167.0,24860,"Greenville-Anderson-Greer, SC",2024,6,78.0,5.117993812416755
26719633,45077,4049-00-98-8708,"228 IKE RD, SIX MILE, SC 29682",29682.0,SC,34.837268,-82.833494,SFR,2000.0,3.0,2.0,1269.0,1.01,230000.0,2026-04-07,Resale,181.25,24860,"Greenville-Anderson-Greer, SC",2026,4,26.0,5.199877293734784
26719637,45077,4049-00-97-7137,"208 IKE RD, SIX MILE, SC 29682",29682.0,SC,34.835298,-82.833695,SFR,1979.0,3.0,3.0,1084.0,,10000.0,2025-08-11,Resale,9.23,24860,"Greenville-Anderson-Greer, SC",2025,8,46.0,2.222459048514761
